time,temp31,temp180,humi,pressure,altitude,smoke,fire_alarm,,
43:32.8,98.5381857,106.2065741,13.04188602,1015.815049,-21.33,0.09,TRUE,,
43:32.9,98.46608682,106.1143686,12.99610895,1015.85257,-21.65,0.2,TRUE,,
43:33.1,98.39398795,106.0221569,12.99610895,1015.881095,-21.88,0.74,TRUE,,
43:33.2,98.29518578,105.9233517,12.964065,1015.880526,-21.88,0.74,TRUE,,
43:33.4,98.22575723,105.8443023,13.04188602,1015.922435,-22.23,0.73,TRUE,,
43:33.5,98.12695506,105.7718364,13.08918898,1015.966656,-22.59,0.06,TRUE,,
43:33.7,98.09758145,105.6993666,13.05714504,1015.95328,-22.48,0.73,TRUE,,
43:33.8,97.99610895,105.6203042,13.14869917,1015.955084,-22.5,0.73,TRUE,,
43:34.0,97.94003204,105.5280589,13.16700999,1015.951906,-22.47,0.61,TRUE,,
43:34.1,97.82787823,105.4621656,13.13496605,1016.0203,-23.04,1.68,TRUE,,
43:34.3,97.75844968,105.3699095,13.11970703,1015.98594,-22.75,0.86,TRUE,,
43:34.4,97.67299916,105.2908278,13.19905394,1016.018275,-23.02,1.41,TRUE,,
43:34.6,97.61692226,105.2117414,13.25856413,1016.054922,-23.33,0,TRUE,,
43:34.7,97.5288014,105.1128769,13.19905394,1016.026566,-23.09,0,TRUE,,
43:34.9,97.44602121,105.0205968,13.22652018,1016.080087,-23.54,0.14,TRUE,,
43:35.0,97.34721904,104.9414945,13.18074311,1016.129629,-23.95,0.32,TRUE,,
43:35.2,97.31784543,104.8492025,13.24483101,1016.125453,-23.91,1.41,TRUE,,
43:35.3,97.22171359,104.77009,13.29060807,1016.192427,-24.47,1.76,TRUE,,
43:35.5,97.19233997,104.6843795,13.32265202,1016.159616,-24.2,1.65,TRUE,,
43:35.7,97.09086748,104.5920696,13.29060807,1016.177142,-24.34,1.51,TRUE,,
43:35.8,96.99206531,104.5063476,13.39894713,1016.219146,-24.69,0.52,TRUE,,
43:36.0,96.92263676,104.4074307,13.37148089,1016.216191,-24.67,0,TRUE,,
43:36.1,96.83718624,104.3216967,13.32265202,1016.240278,-24.87,0,TRUE,,
43:36.3,96.73571374,104.2425526,13.36842908,1016.249168,-24.94,0.17,TRUE,,
43:36.4,96.66628519,104.1634038,13.35317006,1016.240313,-24.87,0.76,TRUE,,
43:36.6,96.58083467,104.0710575,13.41725795,1016.274703,-25.15,1.65,TRUE,,
43:36.7,96.51140612,103.9918984,13.43099107,1016.292096,-25.3,1.71,TRUE,,
43:36.9,96.39658198,103.9061373,13.4493019,1016.337646,-25.67,1.62,TRUE,,
43:37.0,96.35385672,103.8137728,13.41725795,1016.354,-25.81,1.3,TRUE,,
43:37.2,96.25505455,103.7148036,13.47676814,1016.319103,-25.52,0.17,TRUE,,
43:37.3,96.17227436,103.6290243,13.4462501,1016.29374,-25.31,0,TRUE,,
43:37.5,96.08682383,103.5498383,13.46303502,1016.354638,-25.82,0.11,TRUE,,
43:37.6,96.01739528,103.4574485,13.46303502,1016.36606,-25.91,0.24,TRUE,,
43:37.8,95.92927443,103.3914518,13.46303502,1016.383575,-26.06,1.17,TRUE,,
43:37.9,95.87319753,103.305651,13.46303502,1016.397427,-26.17,1.74,TRUE,,
43:38.1,95.76104372,103.2264452,13.54085603,1016.383006,-26.05,1.68,TRUE,,
43:38.2,95.70496681,103.1538356,13.5225452,1016.410804,-26.28,1.54,TRUE,,
43:38.4,95.60349432,103.0746205,13.50881209,1016.409406,-26.27,0.73,TRUE,,
43:38.5,95.53406577,102.9954005,13.5225452,1016.42552,-26.4,0,TRUE,,
43:38.7,95.46196689,102.8963686,13.5225452,1016.393799,-26.14,0,TRUE,,
43:38.8,95.39253834,102.8171376,13.54085603,1016.510913,-27.11,0.14,TRUE,,
43:39.0,95.29373617,102.7180919,13.60189212,1016.470111,-26.77,0.59,TRUE,,
43:39.1,95.23765927,102.6454534,13.60189212,1016.550093,-27.44,1.58,TRUE,,
43:39.3,95.17891203,102.5463944,13.5866331,1016.526627,-27.24,1.71,TRUE,,
43:39.5,95.08010986,102.460537,13.57289998,1016.565695,-27.57,1.62,TRUE,,
43:39.6,94.99465934,102.3614635,13.64766918,1016.528756,-27.26,0.69,TRUE,,
43:39.8,94.91187915,102.2623823,13.63241016,1016.57961,-27.68,0,TRUE,,
43:39.9,94.83978027,102.1632932,13.67971313,1016.590729,-27.78,0,TRUE,,
43:40.1,94.76768139,102.0708031,13.69649805,1016.591296,-27.78,0.11,TRUE,,
43:40.2,94.68223087,101.9783062,13.67971313,1016.644462,-28.22,0.73,TRUE,,
43:40.4,94.57007706,101.8924102,13.71175708,1016.682711,-28.54,1.65,TRUE,,
43:40.5,94.51400015,101.7866838,13.74380102,1016.642091,-28.2,1.71,TRUE,,
43:40.7,94.47127489,101.7007746,13.74380102,1016.697639,-28.66,1.62,TRUE,,
43:40.8,94.3698024,101.6016413,13.75753414,1016.663941,-28.38,1.21,TRUE,,
43:41.0,94.30037385,101.5091097,13.77126726,1016.632948,-28.13,0.03,TRUE,,
43:41.1,94.20157168,101.4297914,13.74227512,1016.690951,-28.61,0.73,TRUE,,
43:41.3,94.15884642,101.3504681,13.78957809,1016.75762,-29.16,0.2,TRUE,,
43:41.4,94.06271458,101.2579177,13.75753414,1016.761372,-29.19,1.06,TRUE,,
43:41.6,93.98794537,101.171972,13.7254902,1016.74154,-29.03,0.74,TRUE,,
43:41.7,93.91851682,101.0926321,13.77126726,1016.742037,-29.03,1.71,TRUE,,
43:41.9,93.8330663,101.0132871,13.78957809,1016.77753,-29.33,1.61,TRUE,,
43:42.0,93.76363775,100.9537751,13.78957809,1016.826012,-29.73,0.89,TRUE,,
43:42.2,93.70756085,100.8744211,13.83535515,1016.826226,-29.73,0,TRUE,,
43:42.3,93.59273671,100.808289,13.8673991,1016.810249,-29.6,0.74,TRUE,,
43:42.5,93.55001144,100.7355394,13.88418402,1016.874595,-30.13,0.05,TRUE,,
43:42.6,93.46456092,100.6561714,13.8673991,1016.870146,-30.1,0.74,TRUE,,
43:42.8,93.38178073,100.5701835,13.8673991,1016.823208,-29.71,1.76,TRUE,,
43:42.9,93.30968185,100.4974198,13.9345388,1016.852191,-29.95,1.65,TRUE,,
43:43.1,93.25360494,100.4180363,13.98489357,1016.873745,-30.13,1.51,TRUE,,
43:43.3,93.11207752,100.3386476,13.96810864,1016.890812,-30.27,0.48,TRUE,,
43:43.4,93.06935225,100.2327879,13.96810864,1016.878361,-30.16,0,TRUE,,
43:43.6,92.98390173,100.133536,13.98489357,1016.890623,-30.27,0,TRUE,,
43:43.7,92.92782483,100.0408936,14.05355917,1016.914479,-30.46,0.17,TRUE,,
43:43.9,92.85572595,99.9614801,14.06881819,1016.944196,-30.71,0.09,TRUE,,
43:44.0,92.77027543,99.85558734,14.00320439,1016.88296,-30.2,1.71,TRUE,,
43:44.2,92.71419852,99.76292353,14.03524834,1016.958927,-30.83,1.65,TRUE,,
43:44.3,92.61539635,99.65701327,14.00320439,1016.941144,-30.69,1.47,TRUE,,
43:44.5,92.57267109,99.53785302,14.10391394,1016.973988,-30.96,0.38,TRUE,,
43:44.6,92.4898909,99.43854373,14.03524834,1017.002634,-31.2,0,TRUE,,
43:44.8,92.41512169,99.33922617,14.00320439,1017.022368,-31.36,0.74,TRUE,,
43:44.9,92.30296788,99.25314424,14.05355917,1017.043714,-31.54,0.21,TRUE,,
43:45.1,92.23353933,99.16043364,14.03219654,1017.009385,-31.25,1.28,TRUE,,
43:45.2,92.14808881,99.08096164,14.11764706,1017.016085,-31.31,1.7,TRUE,,
43:45.4,92.0920119,99.00148431,14.10086213,1017.04017,-31.51,1.65,TRUE,,
43:45.5,92.01991302,98.94187279,14.10086213,1017.077832,-31.82,1.51,TRUE,,
43:45.7,91.9344625,98.85576195,14.03219654,1017.089876,-31.92,0.38,TRUE,,
43:45.8,91.8783856,98.78289402,14.13595789,1017.077453,-31.82,0,TRUE,,
43:46.0,91.80895705,98.72327144,14.18631266,1017.097416,-31.98,0.03,TRUE,,
43:46.1,91.73685817,98.65702057,14.15121691,1017.114187,-32.12,0.17,TRUE,,
43:46.3,91.638056,98.5841403,14.21988251,1017.070962,-31.76,1.18,TRUE,,
43:46.4,91.56595712,98.52450761,14.20157168,1017.143141,-32.36,1.74,TRUE,,
43:46.6,91.50988022,98.44499263,14.23666743,1017.135921,-32.3,1.65,TRUE,,
43:46.8,91.42710002,98.37872601,14.32059205,1017.143656,-32.37,1.54,TRUE,,
43:46.9,91.32829786,98.29920109,14.2870222,1017.162449,-32.52,0.26,TRUE,,
43:47.1,91.25352865,98.22629847,14.32059205,1017.206139,-32.88,0,TRUE,,
43:47.2,91.21347372,98.14676313,14.37094682,1017.167988,-32.57,0,TRUE,,
43:47.4,91.11467155,98.06722233,14.37094682,1017.155933,-32.47,0.14,TRUE,,
43:47.5,91.07194629,98.00756315,14.38773175,1017.245005,-33.21,0.31,TRUE,,
43:47.7,90.95979248,97.92801279,14.42130159,1017.193502,-32.78,2.51,TRUE,,
43:47.8,90.90371557,97.84182704,14.43961242,1017.221582,-33.01,0.74,TRUE,,
43:48.0,90.81559472,97.77552593,14.41977569,1017.250478,-33.25,1.35,TRUE,,
43:48.1,90.77286946,97.68932878,14.45639734,1017.252169,-33.27,0.17,TRUE,,
43:48.3,90.67406729,97.60975643,14.43961242,1017.2657,-33.38,0,TRUE,,
43:48.4,90.60463874,97.53017857,14.52048524,1017.24425,-33.2,0.06,TRUE,,
43:48.6,90.54856184,97.45059518,14.45334554,1017.305529,-33.71,0.21,TRUE,,
43:48.7,90.46044099,97.36437358,14.48844129,1017.306769,-33.72,1.35,TRUE,,
43:48.9,90.34828717,97.27814547,14.52048524,1017.290461,-33.58,1.76,TRUE,,
43:49.0,90.27885863,97.20517813,14.55405509,1017.306739,-33.72,1.65,TRUE,,
43:49.2,90.20675975,97.11230383,14.55405509,1017.278221,-33.48,1.47,TRUE,,
43:49.3,90.15068284,97.0260566,14.48844129,1017.331273,-33.92,0,TRUE,,
43:49.5,90.11062791,96.94643795,14.60440986,1017.370076,-34.25,0,TRUE,,
43:49.6,89.99313344,96.85354245,14.63950561,1017.393433,-34.44,0.11,TRUE,,
43:49.8,89.95307851,96.77391164,14.63950561,1017.362339,-34.18,0.52,TRUE,,
43:49.9,89.86762799,96.69427521,14.70817121,1017.379037,-34.32,1.62,TRUE,,
43:50.1,89.78217746,96.61463314,14.72343023,1017.399983,-34.49,1.74,TRUE,,
43:50.2,89.69672694,96.52834786,14.72343023,1017.382663,-34.35,1.62,TRUE,,
43:50.4,89.62462806,96.45533206,14.72343023,1017.389342,-34.41,1.12,TRUE,,
43:50.6,89.55519951,96.38894992,14.75852598,1017.394943,-34.45,0.03,TRUE,,
43:50.7,89.49912261,96.2960083,14.78751812,1017.347857,-34.06,0,TRUE,,
43:50.9,89.4430457,96.23625603,14.7722591,1017.400163,-34.49,0.18,TRUE,,
43:51.0,89.35759518,96.15658136,14.8409247,1017.42921,-34.74,1,TRUE,,
43:51.2,89.27214466,96.07026068,14.7722591,1017.437366,-34.8,1.71,TRUE,,
43:51.3,89.21606775,95.9905741,14.8409247,1017.461842,-35.01,1.68,TRUE,,
43:51.5,89.13061723,95.90424051,14.87296864,1017.478457,-35.14,0.73,TRUE,,
43:51.6,89.07454032,95.81125835,14.85618372,1017.443725,-34.86,0.69,TRUE,,
43:51.8,88.9890898,95.73155311,14.85618372,1017.520008,-35.49,0,TRUE,,
43:51.9,88.90363928,95.63855639,14.85618372,1017.50675,-35.38,0,TRUE,,
43:52.1,88.81818875,95.55219526,14.85618372,1017.48377,-35.19,0.12,TRUE,,
43:52.2,88.77546349,95.47247126,14.8409247,1017.529282,-35.57,0.82,TRUE,,
43:52.4,88.6926833,95.39938583,14.92027161,1017.499967,-35.32,1.74,TRUE,,
43:52.5,88.62058442,95.31300586,14.94163424,1017.541804,-35.67,0.82,TRUE,,
43:52.7,88.56450752,95.23326444,14.89127947,1017.534888,-35.61,1.47,TRUE,,
43:52.8,88.50576028,95.15351719,14.94163424,1017.510509,-35.41,0.34,TRUE,,
43:53.0,88.39360647,95.0737641,14.97367819,1017.481696,-35.17,0,TRUE,,
43:53.1,88.35088121,95.00065196,14.97367819,1017.530063,-35.57,0.03,TRUE,,
43:53.3,88.26810101,94.9341821,14.97367819,1017.573159,-35.93,0.2,TRUE,,
43:53.4,88.19600214,94.8544129,14.97367819,1017.609149,-36.23,1.12,TRUE,,
43:53.6,88.1372549,94.78128596,15.05607691,1017.609508,-36.23,1.7,TRUE,,
43:53.7,88.06782635,94.68820815,15.08964675,1017.599196,-36.15,1.65,TRUE,,
43:53.9,87.99572747,94.60177157,15.07438773,1017.57928,-35.98,0.74,TRUE,,
43:54.1,87.89959564,94.52197779,15.10795758,1017.588812,-36.06,0.03,TRUE,,
43:54.2,87.85687037,94.44882829,15.10795758,1017.60613,-36.2,0,TRUE,,
43:54.4,87.7847715,94.36902314,15.17509728,1017.6328,-36.43,0.09,TRUE,,
43:54.5,87.69932097,94.30251431,15.15831235,1017.631828,-36.42,0.38,TRUE,,
43:54.7,87.6272221,94.22934982,15.1888304,1017.683546,-36.85,1.44,TRUE,,
43:54.8,87.55779355,94.14952829,15.17204547,1017.692586,-36.92,1.76,TRUE,,
43:55.0,87.45899138,94.06970079,15.24071107,1017.671196,-36.74,0.82,TRUE,,
43:55.1,87.40291447,93.98986729,15.22240024,1017.641047,-36.49,1.47,TRUE,,
43:55.3,87.33081559,93.9100278,15.29106584,1017.688765,-36.89,0.34,TRUE,,
43:55.4,87.25871672,93.8301823,15.34142061,1017.684403,-36.85,0.74,TRUE,,
43:55.6,87.20263981,93.75033077,15.32310979,1017.69293,-36.92,0.03,TRUE,,
43:55.7,87.13321126,93.67047321,15.35820554,1017.692695,-36.92,0.65,TRUE,,
43:55.9,87.06378271,93.59060961,15.40856031,1017.692359,-36.92,1.65,TRUE,,
43:56.0,86.99168383,93.51073995,15.42687114,1017.730873,-37.24,1.74,TRUE,,
43:56.2,86.91958495,93.43752076,15.42687114,1017.764275,-37.52,1.62,TRUE,,
43:56.3,86.87685969,93.35098242,15.46044099,1017.742663,-37.34,0.66,TRUE,,
43:56.5,86.7940795,93.27109452,15.39024949,1017.750566,-37.4,0,TRUE,,
43:56.6,86.69527733,93.19785859,15.52452888,1017.766371,-37.53,0,TRUE,,
43:56.8,86.63920043,93.11130042,15.47417411,1017.735789,-37.28,0.03,TRUE,,
43:56.9,86.58312352,93.03139418,15.47417411,1017.756358,-37.45,0.36,TRUE,,
43:57.1,86.50835431,92.95814141,15.50926986,1017.789169,-37.72,1.71,TRUE,,
43:57.2,86.45227741,92.88488348,15.50926986,1017.804595,-37.85,1.54,TRUE,,
43:57.4,86.3962005,92.80495983,15.57488365,1017.742735,-37.34,0.61,TRUE,,
43:57.6,86.29739834,92.72503002,15.59166857,1017.788831,-37.72,0,TRUE,,
43:57.7,86.24132143,92.63177075,15.59166857,1017.784133,-37.68,0.03,TRUE,,
43:57.9,86.16922255,92.54516532,15.60540169,1017.873765,-38.42,0.21,TRUE,,
43:58.0,86.08377203,92.43856401,15.58861677,1017.848319,-38.21,1.3,TRUE,,
43:58.2,86.04104677,92.35194231,15.62066072,1017.842634,-38.17,0.73,TRUE,,
43:58.3,85.95826658,92.26531329,15.66948959,1017.854102,-38.26,1.65,TRUE,,
43:58.5,85.8861677,92.17201229,15.68780041,1017.788274,-37.71,0.73,TRUE,,
43:58.6,85.81673915,92.09869839,15.61608301,1017.880459,-38.48,0,TRUE,,
43:58.8,85.75799191,92.0120479,15.68474861,1017.831144,-38.07,0.03,TRUE,,
43:58.9,85.68856336,91.93205628,15.68322271,1017.871835,-38.41,0.19,TRUE,,
43:59.1,85.5897612,91.85205837,15.7473106,1017.912412,-38.74,1.22,TRUE,,
43:59.2,85.54703593,91.76538684,15.79766537,1017.867088,-38.37,1.74,TRUE,,
43:59.4,85.44823377,91.68537577,15.74425879,1017.877247,-38.45,1.65,TRUE,,
43:59.5,85.39215686,91.60535837,15.77935454,1017.91749,-38.79,1.47,TRUE,,
43:59.7,85.32005798,91.5320035,15.84802014,1017.961467,-39.15,0.34,TRUE,,
43:59.8,85.23460746,91.44530451,15.79308766,1017.941587,-38.99,0,TRUE,,
44:00.0,85.20790417,91.36526803,15.76104372,1017.942699,-39,0.72,TRUE,,
44:00.1,85.09308003,91.28522517,15.87548638,1017.960949,-39.15,0.96,TRUE,,
44:00.3,85.03700313,91.20517592,15.89379721,1017.979092,-39.3,1.71,TRUE,,
44:00.4,84.97825589,91.11177703,15.85717556,1017.959189,-39.13,1.68,TRUE,,
44:00.6,84.90882734,91.03171388,15.90753033,1017.925407,-38.85,1.51,TRUE,,
44:00.8,84.82337682,90.9516443,15.93957427,1017.925993,-38.86,0.36,TRUE,,
44:00.9,84.78065156,90.87156828,15.92126345,1017.939396,-38.97,0,TRUE,,
44:01.1,84.69787137,90.7914858,15.8892195,1018.021591,-39.65,0.09,TRUE,,
44:01.2,84.62577249,90.71139684,15.97161822,1018.043382,-39.83,0.24,TRUE,,
44:01.4,84.56702525,90.6246265,15.98535134,1018.022382,-39.66,1.3,TRUE,,
44:01.5,84.48424506,90.56455026,15.95025559,1018.042875,-39.83,1.74,TRUE,,
44:01.7,84.4415198,90.48444291,16.01739528,1017.965377,-39.18,0.62,TRUE,,
44:01.8,84.37209125,90.43771061,16.01739528,1018.019469,-39.63,1.51,TRUE,,
44:02.0,84.29999237,90.36426966,15.99603265,1018.01894,-39.63,0.3,TRUE,,
44:02.1,84.24391547,90.29082322,16.06469825,1018.035534,-39.77,0,TRUE,,
44:02.3,84.17181659,90.24408171,16.07843137,1018.063645,-40,0.06,TRUE,,
44:02.4,84.10238804,90.16394822,16.04486152,1018.020189,-39.64,0.21,TRUE,,
44:02.6,84.01693751,90.1038438,16.12726024,1018.078926,-40.13,1.24,TRUE,,
44:02.7,83.97421225,90.01034067,16.17761501,1018.048802,-39.88,1.74,TRUE,,
44:02.9,83.87541009,89.93018799,16.14251926,1018.052359,-39.91,1.58,TRUE,,
44:03.0,83.83268482,89.86338904,16.19287404,1018.055244,-39.93,0.73,TRUE,,
44:03.2,83.76058595,89.78322425,16.19134813,1018.101591,-40.31,0,TRUE,,
44:03.3,83.67513542,89.69637157,16.19134813,1018.079329,-40.13,0.11,TRUE,,
44:03.5,83.57900359,89.6095111,16.2386511,1018.065547,-40.01,0.5,TRUE,,
44:03.6,83.54962997,89.52264282,16.25238422,1018.1032,-40.33,1.56,TRUE,,
44:03.8,83.46417945,89.44244977,16.2371252,1018.088937,-40.21,1.71,TRUE,,
44:03.9,83.39208057,89.35556643,16.28442817,1018.083396,-40.16,1.62,TRUE,,
44:04.1,83.32265202,89.28204361,16.31952392,1018.133115,-40.58,1.1,TRUE,,
44:04.3,83.26657511,89.2151998,16.36682689,1018.049421,-39.88,0,TRUE,,
44:04.4,83.19447623,89.13498107,16.43091478,1018.086294,-40.19,0,TRUE,,
44:04.6,83.12504768,89.06144132,16.43091478,1018.109978,-40.38,0.09,TRUE,,
44:04.7,83.06897078,88.99458208,16.4476997,1018.103336,-40.33,0.17,TRUE,,
44:04.9,82.9968719,88.9143448,16.42938888,1018.131319,-40.56,1.71,TRUE,,
44:05.0,82.93812467,88.83410076,16.49500267,1018.184933,-41,1.68,TRUE,,
44:05.2,82.85534447,88.74716206,16.54535744,1018.139925,-40.63,1.56,TRUE,,
44:05.3,82.81261921,88.66021539,16.49347677,1018.172014,-40.9,0.03,TRUE,,
44:05.5,82.72716869,88.58663888,16.55756466,1018.160796,-40.8,0,TRUE,,
44:05.6,82.68711376,88.51305665,16.52704662,1018.213813,-41.24,0.17,TRUE,,
44:05.8,82.58564126,88.41939823,16.57587549,1018.129922,-40.55,1.02,TRUE,,
44:05.9,82.57228962,88.34580293,16.52552071,1018.13129,-40.56,1.71,TRUE,,
44:06.1,82.48683909,88.27220187,16.50415808,1018.171144,-40.89,0.83,TRUE,,
44:06.2,82.40138857,88.19190321,16.60486763,1018.193862,-41.08,1.3,TRUE,,
44:06.4,82.31860838,88.10490523,16.60486763,1018.220847,-41.3,0.11,TRUE,,
44:06.5,82.28923476,88.03797819,16.63538567,1018.200323,-41.13,0,TRUE,,
44:06.7,82.17441062,87.96435291,16.65064469,1018.196944,-41.1,0.06,TRUE,,
44:06.8,82.13168536,87.8907218,16.65064469,1018.197763,-41.11,0.21,TRUE,,
44:07.0,82.0889601,87.83047384,16.68116274,1018.219779,-41.29,1.26,TRUE,,
44:07.1,82.01953155,87.76352707,16.69947356,1018.190406,-41.05,1.74,TRUE,,
44:07.3,81.93408103,87.68318457,16.71320668,1018.229566,-41.37,1.65,TRUE,,
44:07.5,81.86465248,87.61622716,16.71320668,1018.242847,-41.49,1.54,TRUE,,
44:07.6,81.81925689,87.54926491,16.74525063,1018.260333,-41.63,0.5,TRUE,,
44:07.8,81.73647669,87.46220671,16.74525063,1018.213624,-41.24,0,TRUE,,
44:07.9,81.68039979,87.39523326,16.77729458,1018.256616,-41.6,0.04,TRUE,,
44:08.1,81.62165255,87.32155685,16.84138247,1018.282419,-41.81,0.3,TRUE,,
44:08.2,81.56557565,87.24787452,16.84138247,1018.291016,-41.88,1.65,TRUE,,
44:08.4,81.4961471,87.16748704,16.87342641,1018.239637,-41.46,1.65,TRUE,,
44:08.5,81.45342184,87.1071918,16.88868544,1018.209597,-41.21,1.45,TRUE,,
44:08.7,81.38132296,87.02679196,16.87037461,1018.239302,-41.46,0.21,TRUE,,
44:08.8,81.32524605,86.96648743,16.88715953,1018.234786,-41.42,0,TRUE,,
44:09.0,81.23979553,86.91958115,16.95277333,1018.332885,-42.23,0.09,TRUE,,
44:09.1,81.18371862,86.84586639,16.9329366,1018.30252,-41.98,0.27,TRUE,,
44:09.3,81.08491646,86.76544347,16.98481727,1018.306215,-42.01,1.71,TRUE,,
44:09.4,81.03952087,86.68501342,16.94819562,1018.301258,-41.97,1.68,TRUE,,
44:09.6,80.99946593,86.60457623,16.99855039,1018.313288,-42.07,1.58,TRUE,,
44:09.7,80.95674067,86.51072379,17.04737926,1018.312234,-42.06,0.8,TRUE,,
44:09.9,80.85793851,86.41686158,17.06263828,1018.276871,-41.77,0,TRUE,,
44:10.0,80.78850996,86.34310584,17.06263828,1018.335622,-42.25,0.03,TRUE,,
44:10.2,80.75913634,86.27604991,17.12672618,1018.317519,-42.1,0.2,TRUE,,
44:10.3,80.70305943,86.18886971,17.1404593,1018.316082,-42.09,0.92,TRUE,,
44:10.5,80.63096056,86.10838815,17.15877012,1018.323184,-42.15,1.71,TRUE,,
44:10.7,80.55886168,86.01448383,17.13893339,1018.274431,-41.75,1.71,TRUE,,
44:10.8,80.50278477,85.93398655,17.10688945,1018.319713,-42.12,1.45,TRUE,,
44:11.0,80.4039826,85.87360881,17.22133211,1018.292798,-41.9,0.2,TRUE,,
44:11.1,80.3479057,85.79980823,17.17097734,1018.320975,-42.13,0,TRUE,,
44:11.3,80.29182879,85.73942138,17.18623636,1018.336591,-42.26,0.11,TRUE,,
44:11.4,80.26245518,85.65889917,17.28542,1018.287654,-41.86,0.27,TRUE,,
44:11.6,80.17700465,85.59850271,17.28542,1018.350039,-42.37,1.37,TRUE,,
44:11.7,80.1075761,85.51125608,17.26405737,1018.360432,-42.46,1.76,TRUE,,
44:11.9,80.0514992,85.43742528,17.23201343,1018.33699,-42.27,1.65,TRUE,,
44:12.0,79.99542229,85.35687552,17.26253147,1018.360148,-42.46,1.51,TRUE,,
44:12.2,79.92332341,85.26960495,17.31441215,1018.395763,-42.75,0.41,TRUE,,
44:12.3,79.86457618,85.18903979,17.34493019,1018.384597,-42.66,0,TRUE,,
44:12.5,79.77912566,85.10846723,17.36018921,1018.356287,-42.43,0.17,TRUE,,
44:12.6,79.70969711,85.03460252,17.37392233,1018.392018,-42.72,0.62,TRUE,,
44:12.8,79.66697185,84.96744735,17.40901808,1018.351233,-42.38,1.65,TRUE,,
44:12.9,79.5975433,84.89357069,17.4227512,1018.425114,-43,1.74,TRUE,,
44:13.1,79.55481804,84.82640465,17.4227512,1018.392698,-42.73,1.65,TRUE,,
44:13.2,79.46936751,84.752516,17.43801022,1018.376976,-42.6,1.26,TRUE,,
44:13.4,79.42664225,84.67190302,17.50209812,1018.407715,-42.85,0.14,TRUE,,
44:13.5,79.37056535,84.60471981,17.53719387,1018.387842,-42.69,0,TRUE,,
44:13.7,79.29846647,84.51065453,17.50057221,1018.37948,-42.62,0.14,TRUE,,
44:13.9,79.25841154,84.44345876,17.53414206,1018.376461,-42.59,0.74,TRUE,,
44:14.0,79.18631266,84.38297808,17.58297093,1018.394953,-42.75,1.76,TRUE,,
44:14.2,79.11688411,84.32249316,17.59670405,1018.409128,-42.86,1.68,TRUE,,
44:14.3,79.04478523,84.26200397,17.61501488,1018.427494,-43.02,1.56,TRUE,,
44:14.5,78.98603799,84.20823222,17.67605097,1018.386584,-42.68,0.62,TRUE,,
44:14.6,78.91660945,84.14101278,17.67605097,1018.430013,-43.04,0,TRUE,,
44:14.8,78.86053254,84.08723343,17.70809491,1018.465545,-43.33,0.06,TRUE,,
44:14.9,78.80445563,84.02000448,17.69283589,1018.432292,-43.06,0.21,TRUE,,
44:15.1,78.74837873,83.93932274,17.69283589,1018.42376,-42.99,1,TRUE,,
44:15.2,78.68963149,83.86535776,17.72182803,1018.432494,-43.06,1.74,TRUE,,
44:15.4,78.61753262,83.79138635,17.8362707,1018.415639,-42.92,0.72,TRUE,,
44:15.5,78.53475242,83.7106829,17.80270085,1018.419559,-42.95,1.45,TRUE,,
44:15.7,78.50537881,83.62997177,17.73556115,1018.436117,-43.09,0.21,TRUE,,
44:15.8,78.42259861,83.55597979,17.83474479,1018.461463,-43.3,0,TRUE,,
44:16.0,78.36652171,83.48870872,17.86678874,1018.457392,-43.26,0.11,TRUE,,
44:16.1,78.27840085,83.42143229,17.88052186,1018.482976,-43.48,0.27,TRUE,,
44:16.3,78.23567559,83.34069347,17.94613565,1018.465165,-43.33,1.35,TRUE,,
44:16.4,78.1528954,83.25994688,17.95986877,1018.455744,-43.25,1.76,TRUE,,
44:16.6,78.11017014,83.19265212,17.94460975,1018.481065,-43.46,1.65,TRUE,,
44:16.7,78.06744488,83.11862163,18.00869764,1018.53132,-43.88,1.51,TRUE,,
44:16.9,77.99801633,83.04458458,17.99191272,1018.505085,-43.66,0.72,TRUE,,
44:17.1,77.95529107,82.9638094,18.04074159,1018.474057,-43.4,0,TRUE,,
44:17.2,77.86717021,82.88302638,18.03768978,1018.489597,-43.53,0.17,TRUE,,
44:17.4,77.81109331,82.82243396,18.10177768,1018.485273,-43.5,0.71,TRUE,,
44:17.5,77.7550164,82.75510386,18.08651865,1018.471915,-43.38,1.65,TRUE,,
44:17.7,77.71229114,82.70123584,18.10025177,1018.518855,-43.77,1.71,TRUE,,
44:17.8,77.64286259,82.65409845,18.13382162,1018.502633,-43.64,1.62,TRUE,,
44:18.0,77.58678569,82.58675466,18.14755474,1018.556931,-44.09,1.14,TRUE,,
44:18.1,77.51201648,82.51940538,18.21469444,1018.534832,-43.91,0.06,TRUE,,
44:18.3,77.45593957,82.44531481,18.21164263,1018.512139,-43.72,0,TRUE,,
44:18.4,77.39986267,82.37121756,18.19638361,1018.485124,-43.49,0.2,TRUE,,
44:18.6,77.34378576,82.31732446,18.27878233,1018.518975,-43.77,0.89,TRUE,,
44:18.7,77.26100557,82.24995311,18.2574197,1018.509306,-43.69,1.71,TRUE,,
44:18.9,77.23163195,82.19605203,18.29251545,1018.517619,-43.76,1.68,TRUE,,
44:19.0,77.14618143,82.1286707,18.3245594,1018.520528,-43.79,1.58,TRUE,,
44:19.2,77.10345617,82.05454481,18.35355154,1018.514321,-43.74,0.21,TRUE,,
